Locality,Type of property,Subtype of property,Price,Type of sale,Bedrooms,Living area,Kitchen type,Furnished,How many fireplaces?,Terrace surface,Garden surface,Surface of the plot,Number of frontages,Swimming pool,Building condition
1050,HOUSE,MANSION,False,rent,3,280,INSTALLED,False,1,15,False,280,2,False,False
3000,HOUSE,HOUSE,False,rent,5,False,False,,False,False,1,False,1,False,False
6041,HOUSE,HOUSE,False,rent,3,False,USA_INSTALLED,,False,50,200,False,2,False,AS_NEW
2070,APARTMENT,APARTMENT,1300,rent,2,97,INSTALLED,False,False,False,False,97,3,False,AS_NEW
1200,APARTMENT,APARTMENT,1480,rent,2,75,INSTALLED,True,False,False,False,75,False,False,False
1030,APARTMENT,APARTMENT,2500,rent,4,162,HYPER_EQUIPPED,False,False,4,False,162,2,False,GOOD
1200,APARTMENT,APARTMENT,2500,rent,4,162,HYPER_EQUIPPED,False,False,4,False,162,2,False,GOOD
7870,HOUSE,HOUSE,False,rent,3,145,INSTALLED,,False,False,False,145,4,False,GOOD
3052,HOUSE,VILLA,False,rent,5,278,HYPER_EQUIPPED,False,False,False,False,278,4,False,GOOD
7020,APARTMENT,APARTMENT,975,rent,2,90,INSTALLED,,False,False,False,90,False,False,GOOD
1050,APARTMENT,APARTMENT,895,rent,1,50,INSTALLED,False,False,False,False,50,2,False,False
4500,APARTMENT,APARTMENT,False,rent,1,66,INSTALLED,,False,False,False,66,2,False,JUST_RENOVATED
1200,APARTMENT,APARTMENT,1485,rent,2,80,INSTALLED,True,False,False,False,80,False,False,False
4000,APARTMENT,APARTMENT,940,rent,2,80,INSTALLED,,False,4,False,80,2,False,AS_NEW
1180,APARTMENT,GROUND_FLOOR,1470,rent,2,110,INSTALLED,False,1,False,False,110,3,False,False
2000,APARTMENT,APARTMENT,False,rent,2,75,INSTALLED,,False,5,False,75,False,False,JUST_RENOVATED
2000,APARTMENT,APARTMENT,1145,rent,2,75,INSTALLED,,False,7,False,75,2,False,AS_NEW
7390,HOUSE,HOUSE,False,rent,2,75,NOT_INSTALLED,False,False,30,False,75,2,False,GOOD
7500,APARTMENT,APARTMENT,830,rent,1,40,HYPER_EQUIPPED,True,False,False,False,40,False,False,AS_NEW
2100,APARTMENT,APARTMENT,910,rent,2,87,INSTALLED,,False,False,False,87,4,False,GOOD
1200,APARTMENT,APARTMENT,1830,rent,3,115,HYPER_EQUIPPED,False,False,False,False,115,2,False,GOOD
1000,APARTMENT,APARTMENT,3200,rent,2,248,HYPER_EQUIPPED,False,False,60,False,248,3,False,GOOD
3560,APARTMENT,APARTMENT,870,rent,2,91,INSTALLED,False,False,False,False,91,3,False,GOOD
1050,APARTMENT,APARTMENT,1800,rent,2,80,INSTALLED,True,False,9,False,80,2,False,AS_NEW
5590,HOUSE,MIXED_USE_BUILDING,False,rent,0,450,NOT_INSTALLED,,False,False,False,450,2,False,False
5590,HOUSE,APARTMENT_BLOCK,False,rent,0,450,NOT_INSTALLED,,False,False,False,450,2,False,False
4032,HOUSE,HOUSE,880,rent,2,False,HYPER_EQUIPPED,,False,1,1,False,2,False,False
1030,HOUSE,EXCEPTIONAL_PROPERTY,950,rent,7,False,HYPER_EQUIPPED,True,False,1,1,False,2,False,False
8660,HOUSE,VILLA,False,rent,3,120,INSTALLED,False,False,30,2300,120,4,False,AS_NEW
7900,HOUSE,HOUSE,False,rent,2,False,SEMI_EQUIPPED,,False,False,279,False,3,False,GOOD
6860,HOUSE,OTHER_PROPERTY,False,rent,0,105,NOT_INSTALLED,,False,False,False,105,False,False,False
3001,HOUSE,HOUSE,False,rent,4,194,INSTALLED,,False,False,False,194,3,False,GOOD
1820,HOUSE,HOUSE,False,rent,2,80,HYPER_EQUIPPED,False,False,30,False,80,3,False,AS_NEW
6042,HOUSE,HOUSE,False,rent,1,120,INSTALLED,,False,20,20,120,False,False,JUST_RENOVATED
3090,HOUSE,VILLA,False,rent,5,463,HYPER_EQUIPPED,,1,30,940,463,4,False,AS_NEW
8340,HOUSE,HOUSE,False,rent,2,135,INSTALLED,False,False,92,92,135,2,False,GOOD
4880,HOUSE,HOUSE,1480,rent,4,154,HYPER_EQUIPPED,False,False,False,380,154,2,False,GOOD
1560,HOUSE,HOUSE,False,rent,3,150,SEMI_EQUIPPED,,False,18,200,150,3,False,GOOD
1050,HOUSE,HOUSE,False,rent,5,405,HYPER_EQUIPPED,False,False,False,80,405,2,False,AS_NEW
2460,HOUSE,HOUSE,False,rent,2,123,SEMI_EQUIPPED,,False,False,263,123,3,False,GOOD
1370,HOUSE,HOUSE,False,rent,3,144,HYPER_EQUIPPED,False,False,10,False,144,2,False,AS_NEW
8800,HOUSE,HOUSE,False,rent,3,133,INSTALLED,False,False,False,55,133,2,False,GOOD
8750,HOUSE,HOUSE,False,rent,4,370,INSTALLED,False,False,False,960,370,4,False,GOOD
1702,HOUSE,HOUSE,False,rent,3,184,INSTALLED,,False,33,False,184,4,False,GOOD
8200,HOUSE,HOUSE,False,rent,3,169,INSTALLED,False,False,35,80,169,2,False,GOOD
6596,HOUSE,HOUSE,False,rent,3,153,SEMI_EQUIPPED,,False,False,False,153,4,False,GOOD
1473,HOUSE,HOUSE,1760,rent,4,200,USA_INSTALLED,,1,95,False,200,2,False,AS_NEW
1950,HOUSE,HOUSE,False,rent,3,165,False,False,False,25,240,165,2,False,JUST_RENOVATED
1160,APARTMENT,PENTHOUSE,1700,rent,2,90,HYPER_EQUIPPED,True,False,8,False,90,False,False,AS_NEW
1160,APARTMENT,PENTHOUSE,1475,rent,2,90,HYPER_EQUIPPED,False,False,8,False,90,False,False,AS_NEW
1640,HOUSE,VILLA,4000,rent,4,210,USA_UNINSTALLED,False,1,False,False,210,4,True,GOOD
2260,HOUSE,HOUSE,False,rent,3,144,HYPER_EQUIPPED,,False,False,False,144,3,False,False
1040,APARTMENT,APARTMENT,1055,rent,2,False,False,False,False,False,False,False,2,False,GOOD
1040,APARTMENT,APARTMENT,3100,rent,2,183,False,False,False,5,False,183,2,False,AS_NEW
1160,APARTMENT,FLAT_STUDIO,895,rent,0,35,HYPER_EQUIPPED,True,False,False,False,35,False,False,False
9000,APARTMENT,TRIPLEX,False,rent,3,178,INSTALLED,False,False,15,False,178,4,False,GOOD
1080,APARTMENT,APARTMENT,1200,rent,2,114,USA_HYPER_EQUIPPED,False,False,False,False,114,2,False,GOOD
1750,APARTMENT,GROUND_FLOOR,850,rent,1,64,HYPER_EQUIPPED,,False,7,False,64,False,False,GOOD
9000,APARTMENT,APARTMENT,1125,rent,3,123,INSTALLED,False,False,False,False,123,2,False,AS_NEW
4710,APARTMENT,APARTMENT,False,rent,1,False,INSTALLED,False,False,False,False,False,2,False,GOOD
7903,HOUSE,HOUSE,False,rent,3,100,INSTALLED,False,False,False,False,100,2,False,AS_NEW
4845,APARTMENT,APARTMENT,680,rent,1,False,SEMI_EQUIPPED,False,False,False,False,False,2,False,GOOD
1150,APARTMENT,APARTMENT,False,rent,5,295,HYPER_EQUIPPED,False,False,40,False,295,2,False,AS_NEW
1080,APARTMENT,APARTMENT,865,rent,1,65,False,False,False,4,False,65,2,False,GOOD
1200,APARTMENT,GROUND_FLOOR,1050,rent,1,70,HYPER_EQUIPPED,False,False,10,50,70,False,False,AS_NEW
1180,APARTMENT,APARTMENT,1860,rent,2,106,HYPER_EQUIPPED,False,False,2,False,106,3,False,AS_NEW
4000,APARTMENT,APARTMENT,850,rent,2,90,HYPER_EQUIPPED,False,False,False,False,90,False,False,AS_NEW
2870,APARTMENT,APARTMENT,800,rent,1,96,INSTALLED,,False,False,False,96,2,False,GOOD
3010,HOUSE,HOUSE,False,rent,3,150,INSTALLED,,False,False,False,150,3,False,GOOD
8902,HOUSE,HOUSE,False,rent,3,174,INSTALLED,False,False,False,False,174,4,False,GOOD
7522,HOUSE,HOUSE,False,rent,3,175,INSTALLED,,False,False,False,175,2,False,AS_NEW
1367,HOUSE,HOUSE,False,rent,3,110,USA_HYPER_EQUIPPED,,False,15,False,110,4,False,False
8793,HOUSE,HOUSE,False,rent,4,192,INSTALLED,False,False,False,False,192,4,True,AS_NEW
4821,HOUSE,BUNGALOW,False,rent,2,142,INSTALLED,False,False,False,300,142,4,False,AS_NEW
1150,HOUSE,HOUSE,False,rent,6,370,USA_HYPER_EQUIPPED,False,False,False,False,370,3,False,JUST_RENOVATED
2200,HOUSE,HOUSE,False,rent,1,123,SEMI_EQUIPPED,,False,False,False,123,2,False,GOOD
2220,HOUSE,HOUSE,False,rent,3,162,HYPER_EQUIPPED,False,False,False,False,162,3,False,JUST_RENOVATED
8000,HOUSE,HOUSE,False,rent,3,115,INSTALLED,False,False,False,28,115,4,False,GOOD
8970,HOUSE,HOUSE,False,rent,2,67,SEMI_EQUIPPED,,False,False,False,67,2,False,GOOD
1410,HOUSE,VILLA,False,rent,4,200,INSTALLED,,False,20,450,200,4,False,AS_NEW
6200,HOUSE,HOUSE,False,rent,3,112,NOT_INSTALLED,,False,9,False,112,2,False,GOOD
1340,HOUSE,HOUSE,False,rent,3,130,HYPER_EQUIPPED,False,False,30,False,130,3,False,GOOD
2800,HOUSE,HOUSE,False,rent,4,140,INSTALLED,,False,False,False,140,3,False,GOOD
1650,HOUSE,VILLA,False,rent,4,245,INSTALLED,,1,False,False,245,4,False,False
3040,HOUSE,HOUSE,3100,rent,3,250,HYPER_EQUIPPED,,False,False,False,250,3,True,GOOD
3040,HOUSE,HOUSE,3300,rent,3,250,HYPER_EQUIPPED,,False,False,False,250,3,True,GOOD
5310,HOUSE,HOUSE,1300,rent,3,195,HYPER_EQUIPPED,False,False,False,False,195,4,False,AS_NEW
2850,HOUSE,HOUSE,1000,rent,2,95,INSTALLED,False,False,False,False,95,2,False,GOOD
8640,HOUSE,HOUSE,False,rent,3,127,INSTALLED,False,False,False,False,127,3,False,GOOD
2290,HOUSE,HOUSE,False,rent,3,211,INSTALLED,,False,False,False,211,3,False,GOOD
1410,HOUSE,HOUSE,False,rent,6,855,HYPER_EQUIPPED,,False,100,1000,855,4,True,AS_NEW
8210,HOUSE,HOUSE,False,rent,2,142,INSTALLED,,False,False,False,142,False,False,GOOD
5060,APARTMENT,APARTMENT,610,rent,1,40,SEMI_EQUIPPED,False,False,False,False,40,False,False,GOOD
5000,APARTMENT,APARTMENT,1380,rent,3,79,INSTALLED,,False,False,False,79,2,False,JUST_RENOVATED
6769,HOUSE,HOUSE,False,rent,3,135,INSTALLED,,False,25,200,135,3,False,AS_NEW
6181,HOUSE,VILLA,False,rent,3,150,INSTALLED,,False,False,False,150,4,False,False
9200,APARTMENT,FLAT_STUDIO,False,rent,0,False,INSTALLED,,False,False,False,False,False,False,GOOD
3040,HOUSE,HOUSE,3100,rent,3,250,HYPER_EQUIPPED,,False,False,False,250,3,True,GOOD
1315,HOUSE,HOUSE,False,rent,4,160,HYPER_EQUIPPED,False,False,False,700,160,3,False,GOOD
1180,HOUSE,VILLA,False,rent,5,300,HYPER_EQUIPPED,False,False,45,750,300,4,False,AS_NEW
3060,HOUSE,HOUSE,False,rent,3,140,HYPER_EQUIPPED,False,False,False,41,140,2,False,GOOD
5100,APARTMENT,APARTMENT,1025,rent,2,87,HYPER_EQUIPPED,False,False,7,False,87,False,False,GOOD
1150,APARTMENT,PENTHOUSE,1505,rent,2,80,HYPER_EQUIPPED,,False,6,False,80,False,False,GOOD
7100,APARTMENT,APARTMENT,False,rent,2,90,INSTALLED,False,False,False,False,90,4,False,False
5100,APARTMENT,APARTMENT,1065,rent,2,95,HYPER_EQUIPPED,False,False,7,False,95,2,False,GOOD
9300,APARTMENT,APARTMENT,1025,rent,2,95,HYPER_EQUIPPED,,False,False,False,95,False,False,GOOD
1410,APARTMENT,APARTMENT,1960,rent,3,134,INSTALLED,False,False,24,False,134,2,False,GOOD
1050,APARTMENT,APARTMENT,1365,rent,1,62,HYPER_EQUIPPED,True,False,False,False,62,2,False,GOOD
3070,APARTMENT,APARTMENT,925,rent,1,84,HYPER_EQUIPPED,False,False,5,False,84,2,False,AS_NEW
1000,HOUSE,HOUSE,3001,rent,5,195,SEMI_EQUIPPED,False,False,False,30,195,2,False,GOOD
1200,APARTMENT,APARTMENT,1550,rent,2,85,HYPER_EQUIPPED,False,False,6,False,85,2,False,GOOD
3040,HOUSE,HOUSE,3300,rent,3,250,HYPER_EQUIPPED,,False,False,False,250,3,True,GOOD
1080,HOUSE,TOWN_HOUSE,False,rent,4,170,INSTALLED,False,False,20,77,170,2,False,AS_NEW
1210,APARTMENT,APARTMENT,1090,rent,1,80,False,,False,2,False,80,2,False,False
3040,HOUSE,HOUSE,3300,rent,3,250,HYPER_EQUIPPED,,False,False,False,250,3,True,GOOD
5560,HOUSE,HOUSE,False,rent,3,121,INSTALLED,False,False,False,469,121,3,False,GOOD
3040,HOUSE,HOUSE,3300,rent,3,250,HYPER_EQUIPPED,,False,False,False,250,3,True,GOOD
9220,HOUSE,BUNGALOW,False,rent,2,115,HYPER_EQUIPPED,,False,40,False,115,3,False,JUST_RENOVATED
9500,HOUSE,HOUSE,False,rent,1,106,HYPER_EQUIPPED,,False,8,False,106,2,False,AS_NEW
9000,HOUSE,HOUSE,False,rent,3,139,INSTALLED,False,False,False,False,139,4,False,AS_NEW
8950,HOUSE,HOUSE,False,rent,3,151,INSTALLED,False,False,False,False,151,3,False,GOOD
8890,HOUSE,VILLA,1275,rent,3,293,INSTALLED,False,False,False,False,293,4,False,GOOD
1040,HOUSE,HOUSE,False,rent,4,200,False,,False,60,False,200,2,False,AS_NEW
9000,HOUSE,MANSION,False,rent,5,306,INSTALLED,,False,30,150,306,2,False,JUST_RENOVATED
1180,HOUSE,HOUSE,False,rent,4,200,SEMI_EQUIPPED,False,False,20,150,200,3,False,GOOD
2275,HOUSE,HOUSE,False,rent,3,178,HYPER_EQUIPPED,,False,False,False,178,3,False,AS_NEW
9032,HOUSE,HOUSE,False,rent,3,False,False,False,False,False,False,False,2,False,AS_NEW
7030,HOUSE,EXCEPTIONAL_PROPERTY,False,rent,4,200,HYPER_EQUIPPED,False,1,60,500,200,3,False,AS_NEW
2200,HOUSE,HOUSE,False,rent,3,150,HYPER_EQUIPPED,,False,False,False,150,2,False,False
1731,HOUSE,VILLA,False,rent,4,200,INSTALLED,,1,30,210,200,4,False,GOOD
3000,HOUSE,HOUSE,False,rent,5,False,INSTALLED,,False,15,False,False,3,False,AS_NEW
5031,HOUSE,HOUSE,False,rent,4,170,INSTALLED,,False,14,False,170,3,False,GOOD
1410,HOUSE,VILLA,False,rent,3,150,HYPER_EQUIPPED,,1,False,False,150,4,False,AS_NEW
1630,HOUSE,VILLA,False,rent,5,340,HYPER_EQUIPPED,False,False,30,550,340,3,True,GOOD
9600,HOUSE,HOUSE,False,rent,2,120,INSTALLED,False,False,1,False,120,2,False,JUST_RENOVATED
2180,HOUSE,HOUSE,False,rent,2,189,SEMI_EQUIPPED,,False,9,False,189,2,False,False
9500,HOUSE,HOUSE,1195,rent,3,150,INSTALLED,,False,24,30,150,2,False,AS_NEW
8200,HOUSE,HOUSE,False,rent,3,145,INSTALLED,False,False,20,40,145,3,False,GOOD
1150,HOUSE,HOUSE,False,rent,4,263,HYPER_EQUIPPED,,False,False,False,263,2,False,JUST_RENOVATED
2280,HOUSE,HOUSE,False,rent,2,121,INSTALLED,,False,17,False,121,3,False,False
1840,HOUSE,HOUSE,False,rent,3,236,HYPER_EQUIPPED,False,False,False,False,236,4,False,AS_NEW
3090,HOUSE,VILLA,False,rent,4,175,HYPER_EQUIPPED,,False,10,False,175,4,False,AS_NEW
7160,HOUSE,HOUSE,False,rent,3,178,INSTALLED,,False,28,230,178,3,False,AS_NEW
6717,HOUSE,HOUSE,1600,rent,4,178,INSTALLED,,False,42,False,178,2,False,GOOD
1040,HOUSE,MANSION,3901,rent,6,360,HYPER_EQUIPPED,False,False,50,100,360,3,False,AS_NEW
2018,APARTMENT,APARTMENT,False,rent,1,54,HYPER_EQUIPPED,,False,False,False,54,2,False,JUST_RENOVATED
1210,APARTMENT,DUPLEX,1090,rent,1,80,False,,False,2,False,80,2,False,False
7500,APARTMENT,APARTMENT,False,rent,3,188,HYPER_EQUIPPED,False,False,False,False,188,False,False,JUST_RENOVATED
1200,APARTMENT,APARTMENT,1770,rent,2,92,HYPER_EQUIPPED,False,False,12,False,92,2,False,AS_NEW
1040,APARTMENT,GROUND_FLOOR,915,rent,1,50,INSTALLED,False,False,False,False,50,False,False,GOOD
1853,HOUSE,HOUSE,False,rent,2,150,INSTALLED,,False,False,600,150,3,False,GOOD
1020,HOUSE,HOUSE,False,rent,3,150,INSTALLED,,False,False,600,150,3,False,GOOD
5100,HOUSE,HOUSE,False,rent,3,100,INSTALLED,False,False,45,1,100,2,False,False
4500,APARTMENT,APARTMENT,False,rent,1,73,INSTALLED,,False,False,False,73,3,False,JUST_RENOVATED
4802,APARTMENT,APARTMENT,False,rent,1,45,SEMI_EQUIPPED,,False,False,False,45,2,False,JUST_RENOVATED
1853,APARTMENT,LOFT,1175,rent,2,80,False,,False,False,False,80,False,False,GOOD
3980,APARTMENT,DUPLEX,False,rent,2,111,HYPER_EQUIPPED,,False,False,False,111,2,False,False
9320,APARTMENT,TRIPLEX,False,rent,3,90,INSTALLED,,False,12,False,90,False,False,GOOD
8790,HOUSE,HOUSE,False,rent,2,119,False,,False,16,40,119,False,False,GOOD
1030,APARTMENT,APARTMENT,1270,rent,1,70,HYPER_EQUIPPED,True,False,13,False,70,False,False,GOOD
2940,APARTMENT,APARTMENT,1070,rent,2,90,False,False,False,12,False,90,2,False,GOOD
1040,APARTMENT,APARTMENT,1100,rent,2,57,INSTALLED,False,False,False,False,57,2,False,False
1150,HOUSE,HOUSE,False,rent,4,170,HYPER_EQUIPPED,False,False,False,143,170,3,False,AS_NEW
8300,APARTMENT,APARTMENT,False,rent,3,124,HYPER_EQUIPPED,,False,14,False,124,2,False,AS_NEW
1200,APARTMENT,APARTMENT,1350,rent,2,90,HYPER_EQUIPPED,False,False,10,False,90,2,False,AS_NEW
1060,APARTMENT,TRIPLEX,1910,rent,3,170,HYPER_EQUIPPED,False,False,10,False,170,2,False,GOOD
1040,APARTMENT,APARTMENT,930,rent,2,55,INSTALLED,,False,False,False,55,2,False,GOOD
1200,APARTMENT,APARTMENT,1570,rent,1,60,USA_HYPER_EQUIPPED,True,False,10,False,60,2,False,GOOD
1000,APARTMENT,APARTMENT,1100,rent,1,70,HYPER_EQUIPPED,True,False,False,False,70,2,False,GOOD
1190,APARTMENT,DUPLEX,2100,rent,3,111,HYPER_EQUIPPED,False,False,25,False,111,2,False,GOOD
7700,APARTMENT,APARTMENT,890,rent,1,92,INSTALLED,False,False,19,False,92,False,False,GOOD
1160,HOUSE,HOUSE,False,rent,4,168,HYPER_EQUIPPED,False,False,6,100,168,4,False,AS_NEW
1040,HOUSE,HOUSE,False,rent,3,203,False,,False,16,25,203,4,False,JUST_RENOVATED
2200,HOUSE,HOUSE,False,rent,3,128,SEMI_EQUIPPED,,False,False,False,128,2,False,GOOD
1180,HOUSE,HOUSE,2858,rent,4,280,INSTALLED,,1,15,350,280,2,False,AS_NEW
8433,HOUSE,HOUSE,False,rent,4,174,INSTALLED,False,False,False,False,174,4,False,AS_NEW
3010,HOUSE,HOUSE,False,rent,1,1102,INSTALLED,,False,102,502,1102,2,False,JUST_RENOVATED
5001,HOUSE,HOUSE,1350,rent,3,140,USA_HYPER_EQUIPPED,,False,27,200,140,2,False,AS_NEW
4460,HOUSE,HOUSE,False,rent,2,82,USA_SEMI_EQUIPPED,,False,False,False,82,2,False,GOOD
1180,HOUSE,HOUSE,False,rent,5,280,False,False,False,20,300,280,2,False,AS_NEW
3294,HOUSE,HOUSE,False,rent,4,220,INSTALLED,,False,35,470,220,4,False,AS_NEW
7804,HOUSE,HOUSE,False,rent,3,131,SEMI_EQUIPPED,,False,30,500,131,False,False,GOOD
2170,HOUSE,HOUSE,False,rent,4,269,INSTALLED,,1,False,60,269,2,False,AS_NEW
8970,HOUSE,HOUSE,False,rent,3,150,INSTALLED,False,False,17,False,150,2,False,AS_NEW
2920,HOUSE,HOUSE,False,rent,3,169,INSTALLED,False,False,30,214,169,3,False,GOOD
8200,HOUSE,HOUSE,False,rent,3,136,False,False,False,False,62,136,2,False,AS_NEW
1560,HOUSE,MANSION,False,rent,3,214,INSTALLED,,False,20,400,214,4,False,GOOD
3080,HOUSE,HOUSE,False,rent,4,214,INSTALLED,,False,24,2698,214,4,False,GOOD
1150,HOUSE,HOUSE,False,rent,4,160,HYPER_EQUIPPED,False,False,20,400,160,3,False,JUST_RENOVATED
2500,HOUSE,HOUSE,False,rent,2,137,HYPER_EQUIPPED,,False,False,False,137,3,False,JUST_RENOVATED
4845,HOUSE,VILLA,False,rent,6,350,INSTALLED,False,False,30,870,350,4,False,JUST_RENOVATED
6280,HOUSE,VILLA,False,rent,3,150,INSTALLED,,False,40,700,150,4,False,False
2920,HOUSE,HOUSE,980,rent,2,92,INSTALLED,False,False,22,36,92,2,False,GOOD
8860,HOUSE,HOUSE,False,rent,3,145,INSTALLED,False,False,False,45,145,4,False,GOOD
9000,HOUSE,HOUSE,1420,rent,3,144,INSTALLED,,False,13,43,144,2,False,AS_NEW
1160,HOUSE,HOUSE,False,rent,4,186,False,,False,False,1,186,3,False,AS_NEW
1190,HOUSE,MANSION,False,rent,4,300,USA_INSTALLED,,1,40,250,300,2,False,JUST_RENOVATED
1850,HOUSE,VILLA,False,rent,5,323,INSTALLED,,False,False,False,323,4,False,GOOD
3010,HOUSE,HOUSE,2200,rent,4,203,HYPER_EQUIPPED,True,1,False,False,203,3,False,False
9521,HOUSE,HOUSE,False,rent,3,95,False,,False,False,False,95,4,False,GOOD
8210,APARTMENT,APARTMENT,False,rent,1,77,False,,False,9,False,77,False,False,GOOD
2000,HOUSE,HOUSE,False,rent,3,108,INSTALLED,True,False,8,False,108,2,False,False
4000,APARTMENT,APARTMENT,900,rent,2,79,SEMI_EQUIPPED,,False,False,False,79,2,False,False
1083,APARTMENT,PENTHOUSE,1650,rent,3,100,INSTALLED,,False,20,False,100,4,False,GOOD
4000,APARTMENT,APARTMENT,1100,rent,2,98,INSTALLED,False,False,30,False,98,2,False,GOOD
3680,APARTMENT,APARTMENT,750,rent,2,101,False,False,False,False,False,101,3,False,AS_NEW
5140,HOUSE,HOUSE,401,rent,4,260,HYPER_EQUIPPED,True,False,4,False,260,2,False,JUST_RENOVATED
1120,APARTMENT,APARTMENT,880,rent,1,55,HYPER_EQUIPPED,,False,False,False,55,2,False,GOOD
3000,APARTMENT,APARTMENT,1450,rent,2,108,INSTALLED,,False,False,False,108,False,False,GOOD
5340,HOUSE,HOUSE,False,rent,3,160,INSTALLED,False,False,False,700,160,4,False,GOOD
1180,HOUSE,HOUSE,False,rent,3,220,HYPER_EQUIPPED,False,False,20,190,220,3,False,GOOD
1140,APARTMENT,DUPLEX,1940,rent,2,105,HYPER_EQUIPPED,False,False,False,False,105,False,False,AS_NEW
1140,APARTMENT,DUPLEX,1940,rent,2,90,HYPER_EQUIPPED,False,False,False,False,90,False,False,AS_NEW
1140,APARTMENT,DUPLEX,2140,rent,2,110,HYPER_EQUIPPED,False,False,False,False,110,False,True,AS_NEW
1140,APARTMENT,PENTHOUSE,3900,rent,3,300,HYPER_EQUIPPED,False,False,False,False,300,False,True,AS_NEW
1140,APARTMENT,DUPLEX,2325,rent,2,160,HYPER_EQUIPPED,False,False,False,False,160,False,False,AS_NEW
1140,APARTMENT,DUPLEX,2325,rent,3,180,HYPER_EQUIPPED,False,False,False,False,180,2,False,AS_NEW
2220,APARTMENT,GROUND_FLOOR,980,rent,2,116,SEMI_EQUIPPED,,False,11,False,116,False,False,GOOD
4650,HOUSE,HOUSE,910,rent,2,90,INSTALLED,,False,30,False,90,2,False,AS_NEW
9200,APARTMENT,APARTMENT,False,rent,2,92,HYPER_EQUIPPED,False,False,False,False,92,2,False,GOOD
4000,APARTMENT,APARTMENT,False,rent,3,148,INSTALLED,,False,36,False,148,False,False,False
1180,APARTMENT,APARTMENT,1115,rent,1,70,HYPER_EQUIPPED,False,False,False,False,70,2,False,AS_NEW
2860,APARTMENT,APARTMENT,950,rent,2,107,INSTALLED,,False,10,False,107,2,False,GOOD
6181,HOUSE,VILLA,False,rent,3,150,INSTALLED,,False,False,False,150,4,False,False
1880,HOUSE,HOUSE,3245,rent,5,380,INSTALLED,,False,False,False,380,4,False,GOOD
9800,HOUSE,HOUSE,False,rent,3,141,INSTALLED,False,False,False,False,141,2,False,GOOD
1860,HOUSE,HOUSE,2250,rent,4,280,HYPER_EQUIPPED,False,False,False,False,280,4,False,False
9700,HOUSE,MANSION,False,rent,4,182,HYPER_EQUIPPED,False,False,False,False,182,2,False,AS_NEW
1350,HOUSE,HOUSE,False,rent,3,143,INSTALLED,,False,False,False,143,4,False,False
3500,HOUSE,APARTMENT_BLOCK,500,rent,1,18,SEMI_EQUIPPED,,False,False,False,18,3,False,GOOD
8000,HOUSE,HOUSE,False,rent,2,126,INSTALLED,,False,False,False,126,2,False,GOOD
